numer_sta;date;pmer;ff;t;u;vv;ww;pres;niv_bar;tn24;tx24;ht_neige;rr24
07130;20230403120000;102650;3.500000;281.550000;62;19400;0;102190;mq;mq;mq;0.000000;0.000000
07139;20230403120000;102630;4.200000;281.950000;67;17530;0;100850;mq;mq;mq;0.000000;0.000000
07149;20230403120000;102610;5.900000;283.250000;48;15000;1;101510;mq;mq;mq;0.000000;-0.100000
07168;20230403120000;102540;5.800000;281.850000;55;20000;0;101090;mq;mq;mq;0.000000;-0.100000
07181;20230403120000;102530;7.900000;280.650000;53;18480;0;98280;mq;mq;mq;mq;3.200000
07190;20230403120000;102640;6.400000;280.850000;52;41030;0;100780;mq;mq;mq;0.000000;0.200000
07207;20230403120000;102550;5.800000;282.850000;65;mq;mq;102020;mq;mq;mq;mq;0.000000
07222;20230403120000;102530;5.200000;281.350000;76;19770;0;102210;mq;mq;mq;0.000000;0.000000
07240;20230403120000;102520;4.000000;281.550000;73;19790;0;101140;mq;mq;mq;0.000000;0.000000
07255;20230403120000;102440;4.600000;280.850000;72;20000;0;100400;mq;mq;mq;0.000000;-0.100000
07280;20230403120000;102350;6.200000;279.650000;76;35260;0;99650;mq;mq;mq;0.000000;0.400000
07299;20230403120000;102420;2.900000;280.050000;71;34180;0;99090;mq;mq;mq;0.000000;1.200000
07314;20230403120000;102420;4.700000;282.850000;71;mq;mq;102140;mq;mq;mq;mq;0.000000
07335;20230403120000;102440;4.700000;281.750000;79;19720;0;100970;mq;mq;mq;0.000000;0.000000
07434;20230403120000;102300;5.300000;280.050000;82;30860;0;97430;mq;mq;mq;0.000000;0.800000
07460;20230403120000;102240;4.900000;279.750000;94;11980;0;98220;mq;mq;mq;0.000000;3.800000
07471;20230403120000;mq;7.000000;279.950000;81;20000;0;92170;92500;mq;mq;0.000000;0.200000
07481;20230403120000;102010;8.600000;280.850000;79;20000;1;99090;mq;mq;mq;0.000000;1.200000
07510;20230403120000;102240;2.900000;286.050000;60;26200;0;101660;mq;mq;mq;0.000000;3.000000
07535;20230403120000;102080;2.700000;285.050000;61;20000;0;98960;mq;mq;mq;0.000000;0.000000
07558;20230403120000;101620;8.300000;283.350000;60;20000;0;93340;mq;mq;mq;0.000000;-0.100000
07577;20230403120000;101650;9.900000;286.250000;60;20000;0;100760;mq;mq;mq;0.000000;-0.100000
07591;20230403120000;mq;6.200000;287.050000;37;mq;mq;91070;mq;274.550000;288.650000;0.010000;0.000000
07607;20230403120000;102140;2.000000;288.750000;50;46480;0;101430;mq;mq;mq;0.000000;0.200000
07621;20230403120000;102110;2.300000;285.050000;73;42460;0;97790;mq;mq;mq;0.000000;12.100000
07627;20230403120000;102130;4.700000;283.750000;70;20000;0;97200;mq;mq;mq;0.000000;0.200000
07630;20230403120000;102120;5.900000;285.150000;63;30000;0;100310;mq;mq;mq;0.000000;3.000000
07643;20230403120000;101490;6.500000;290.750000;36;51710;0;101390;mq;mq;mq;0.000000;0.000000
07650;20230403120000;101240;4.700000;292.150000;41;32160;0;100860;mq;mq;mq;0.000000;0.000000
07661;20230403120000;mq;6.500000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;20230403120000;101040;5.400000;290.950000;61;50000;3;100730;mq;mq;mq;0.000000;0.000000
07747;20230403120000;101740;10.800000;288.350000;44;13020;0;101210;mq;mq;mq;0.000000;-0.100000
07761;20230403120000;100890;3.900000;289.650000;68;19840;0;100780;mq;mq;mq;0.000000;0.800000
07790;20230403120000;101010;6.000000;290.950000;49;30940;0;100870;mq;mq;mq;0.000000;mq
61968;20230403120000;100830;4.700000;301.650000;85;mq;mq;100780;mq;299.550000;304.750000;mq;6.300000
61972;20230403120000;101080;mq;301.950000;63;mq;mq;101010;mq;298.050000;302.350000;mq;0.000000
61976;20230403120000;100940;5.000000;303.550000;69;mq;mq;100850;mq;299.350000;304.650000;mq;0.200000
61980;20230403120000;101090;4.300000;303.150000;69;19720;0;100940;mq;mq;mq;mq;1.800000
61996;20230403120000;102370;3.500000;288.750000;67;mq;mq;102020;mq;288.750000;292.050000;mq;8.600000
61997;20230403120000;101430;9.200000;285.150000;95;mq;mq;99680;mq;276.950000;285.850000;mq;1.800000
61998;20230403120000;101530;8.700000;280.850000;62;30000;1;101160;mq;mq;mq;mq;mq
67005;20230403120000;100880;4.700000;302.450000;75;20000;0;100800;mq;mq;mq;mq;8.100000
71805;20230403120000;100810;14.100000;271.850000;68;16320;0;100720;mq;mq;mq;mq;-0.100000
78890;20230403120000;101640;8.800000;299.950000;68;mq;mq;101320;mq;297.950000;302.550000;mq;0.800000
78894;20230403120000;101750;3.100000;299.650000;57;mq;mq;101230;mq;297.350000;302.250000;mq;0.000000
78897;20230403120000;101670;4.400000;299.450000;67;39730;mq;101580;mq;mq;mq;mq;0.800000
78922;20230403120000;101660;8.700000;298.850000;82;mq;mq;101210;mq;296.950000;301.450000;mq;0.400000
78925;20230403120000;101630;6.500000;299.850000;73;39040;0;101540;mq;mq;302.550000;mq;2.000000
81401;20230403120000;101370;1.600000;301.750000;74;mq;mq;101310;mq;293.950000;305.450000;mq;0.200000
81405;20230403120000;101380;4.900000;300.550000;74;23020;0;101290;mq;mq;mq;mq;5.700000
81408;20230403120000;101340;2.000000;300.550000;79;mq;mq;101260;mq;293.950000;305.050000;mq;0.000000
81415;20230403120000;mq;1.600000;299.050000;84;mq;mq;mq;mq;295.350000;305.050000;mq;0.200000
89642;20230403120000;98630;5.100000;270.150000;65;mq;mq;98100;mq;mq;mq;mq;mq
07005;20230403150000;102670;5.500000;284.250000;58;20000;0;101790;mq;mq;mq;0.000000;0.000000
07015;20230403150000;102770;6.000000;283.650000;42;18760;0;102190;mq;mq;mq;0.000000;0.000000
07020;20230403150000;102640;10.700000;281.950000;71;16000;2;102530;mq;mq;mq;mq;0.000000
07027;20230403150000;102570;4.400000;283.950000;64;16970;0;101750;mq;mq;mq;0.000000;0.000000
07037;20230403150000;102590;6.500000;283.550000;55;19200;0;100680;mq;mq;mq;0.000000;0.000000
07072;20230403150000;102520;5.000000;284.250000;50;20000;0;101360;mq;mq;mq;0.000000;0.000000
07110;20230403150000;102380;4.700000;286.750000;58;19770;0;101200;mq;mq;mq;0.000000;0.000000
07117;20230403150000;102490;6.400000;282.950000;65;22000;2;101780;mq;mq;mq;mq;0.000000
07130;20230403150000;102440;3.100000;285.050000;61;25450;0;101990;mq;mq;mq;0.000000;0.000000
07139;20230403150000;102450;4.700000;284.750000;59;20000;0;100690;mq;mq;mq;0.000000;0.000000
07149;20230403150000;102470;6.000000;284.650000;46;15000;2;101370;mq;mq;mq;0.000000;-0.100000
07168;20230403150000;102420;6.800000;284.250000;44;20000;0;100980;mq;mq;mq;0.000000;0.000000
07181;20230403150000;102450;6.400000;281.150000;51;19780;0;98210;mq;mq;mq;mq;1.800000
07190;20230403150000;102580;7.000000;280.850000;51;42240;0;100720;mq;mq;mq;0.000000;mq
07207;20230403150000;102410;4.600000;283.050000;70;25000;3;101880;mq;mq;mq;mq;0.000000
07222;20230403150000;102350;3.900000;283.450000;68;27770;0;102030;mq;mq;mq;0.000000;0.000000
07240;20230403150000;102360;4.700000;283.650000;66;23840;0;101000;mq;mq;mq;0.000000;0.000000
07255;20230403150000;102370;4.300000;280.650000;66;20000;0;100330;mq;mq;mq;0.000000;-0.100000
07280;20230403150000;102180;5.900000;282.150000;62;53980;0;99510;mq;mq;mq;0.000000;0.200000
07299;20230403150000;102320;4.800000;280.950000;50;44690;0;99000;mq;mq;mq;0.000000;1.200000
07314;20230403150000;102250;5.300000;283.150000;76;10000;2;101970;mq;mq;mq;mq;0.000000
07335;20230403150000;102330;5.100000;281.350000;75;32350;0;100860;mq;mq;mq;0.000000;0.000000
07434;20230403150000;102200;4.600000;279.750000;87;13010;0;97330;mq;mq;mq;0.000000;0.800000
07460;20230403150000;102100;5.900000;281.050000;81;37910;0;98100;mq;mq;mq;0.000000;3.600000
07471;20230403150000;mq;7.100000;279.450000;75;20000;0;92050;92500;mq;mq;0.000000;0.200000
07481;20230403150000;101820;10.500000;283.250000;72;20000;1;98930;mq;mq;mq;0.000000;0.800000
07510;20230403150000;102020;3.400000;287.850000;50;36990;0;101440;mq;mq;mq;0.000000;3.000000
07535;20230403150000;101870;2.300000;286.350000;58;20000;0;98770;mq;mq;mq;0.000000;0.000000
07558;20230403150000;101500;12.000000;283.250000;56;20000;0;93230;mq;mq;mq;0.000000;-0.100000
07577;20230403150000;101430;9.300000;286.150000;59;19450;0;100540;mq;mq;mq;0.000000;-0.100000
07591;20230403150000;mq;4.100000;286.850000;37;mq;mq;90860;mq;274.550000;288.650000;0.000000;0.000000
07607;20230403150000;101940;0.800000;288.850000;48;18080;0;101230;mq;mq;mq;0.000000;0.200000
07621;20230403150000;101860;2.900000;285.950000;56;38180;0;97560;mq;mq;mq;0.000000;8.700000
07627;20230403150000;101880;2.200000;285.350000;59;20000;0;96980;mq;mq;mq;0.000000;0.200000
07630;20230403150000;101900;4.400000;286.150000;62;37190;0;100100;mq;mq;mq;0.000000;2.000000
07643;20230403150000;101260;9.100000;291.950000;35;56510;0;101170;mq;mq;mq;0.000000;0.000000
07650;20230403150000;101030;8.700000;291.250000;49;16600;0;100650;mq;mq;mq;0.000000;0.000000
07661;20230403150000;mq;7.900000;mq;mq;25000;3;mq;mq;mq;mq;mq;mq
07690;20230403150000;100900;2.200000;289.950000;64;50000;3;100590;mq;mq;mq;0.000000;0.000000
07747;20230403150000;101480;10.900000;289.350000;41;8920;0;100960;mq;mq;mq;0.000000;0.000000
07761;20230403150000;100730;1.600000;291.550000;51;15860;0;100620;mq;mq;mq;0.000000;0.400000
07790;20230403150000;100860;5.900000;290.850000;45;39320;0;100720;mq;mq;mq;0.000000;mq
61968;20230403150000;100900;2.300000;301.150000;81;mq;mq;100850;mq;299.550000;304.750000;mq;6.300000
61972;20230403150000;101080;mq;299.550000;72;mq;mq;101010;mq;298.050000;302.350000;mq;0.000000
61976;20230403150000;101090;4.300000;301.350000;76;mq;mq;101000;mq;299.350000;304.650000;mq;0.200000
61980;20230403150000;101210;2.900000;299.750000;77;60000;0;101060;mq;mq;mq;mq;1.800000
61996;20230403150000;102650;4.000000;286.350000;72;mq;mq;102300;mq;286.050000;291.950000;mq;7.200000
61997;20230403150000;101480;8.500000;284.150000;94;mq;mq;99730;mq;276.950000;285.850000;mq;1.800000
61998;20230403150000;101730;5.700000;278.150000;72;mq;mq;101360;mq;mq;mq;mq;mq
67005;20230403150000;100930;1.800000;301.550000;79;20000;0;100850;mq;mq;mq;mq;8.100000
71805;20230403150000;101030;13.800000;271.950000;71;15500;0;100940;mq;mq;mq;mq;-0.100000
78890;20230403150000;101720;8.300000;302.050000;60;mq;mq;101400;mq;297.950000;302.550000;mq;0.800000
78894;20230403150000;101790;9.200000;301.750000;54;mq;mq;101280;mq;297.350000;302.250000;mq;0.000000
78897;20230403150000;101700;5.900000;301.950000;56;56810;mq;101610;mq;mq;mq;mq;0.800000
78922;20230403150000;101700;8.600000;301.050000;70;mq;mq;101260;mq;296.950000;301.450000;mq;0.400000
78925;20230403150000;101650;9.700000;300.650000;71;22530;0;101560;mq;mq;mq;mq;1.000000
81401;20230403150000;101310;2.700000;304.050000;60;mq;mq;101250;mq;293.950000;305.450000;mq;0.200000
81405;20230403150000;101380;6.100000;302.050000;67;21460;0;101290;mq;mq;mq;mq;5.500000
81408;20230403150000;101290;3.400000;303.950000;58;mq;mq;101210;mq;293.950000;305.050000;mq;0.000000
81415;20230403150000;mq;2.600000;303.150000;61;mq;mq;mq;mq;295.350000;305.050000;mq;0.000000
89642;20230403150000;98740;7.700000;270.450000;59;mq;mq;98210;mq;mq;mq;mq;mq
07005;20230403180000;102670;3.800000;281.950000;57;20000;0;101780;mq;mq;mq;0.000000;0.000000
07015;20230403180000;102750;5.100000;282.050000;44;32490;0;102170;mq;mq;mq;0.000000;0.000000
07020;20230403180000;102550;10.100000;281.550000;72;mq;mq;102440;mq;mq;mq;mq;0.000000
07027;20230403180000;102500;4.000000;282.650000;71;21670;0;101680;mq;mq;mq;0.000000;0.000000
07037;20230403180000;102570;5.100000;281.150000;63;36990;0;100640;mq;mq;mq;0.000000;0.000000
07072;20230403180000;102530;3.500000;280.050000;72;20000;0;101350;mq;mq;mq;0.000000;0.000000
07110;20230403180000;102360;4.700000;283.350000;67;16620;0;101160;mq;mq;mq;0.000000;0.000000
07117;20230403180000;102440;5.300000;282.050000;69;20000;2;101730;mq;mq;mq;mq;0.000000
07130;20230403180000;102350;2.900000;284.550000;59;25530;0;101900;mq;mq;mq;0.000000;0.000000
07139;20230403180000;102410;3.700000;282.850000;60;20000;0;100640;mq;mq;mq;0.000000;0.000000
07149;20230403180000;102460;6.200000;283.750000;47;25000;2;101360;mq;mq;mq;0.000000;0.000000
07168;20230403180000;102410;3.800000;282.350000;55;20000;0;100960;mq;mq;mq;0.000000;0.000000
07181;20230403180000;102530;5.100000;278.350000;53;58590;0;98250;mq;mq;mq;mq;0.800000
07190;20230403180000;102590;5.400000;279.550000;51;60000;0;100720;mq;mq;mq;0.000000;mq
07207;20230403180000;102350;7.400000;282.550000;69;20000;3;101820;mq;mq;mq;mq;0.000000
07222;20230403180000;102310;4.000000;283.250000;64;46560;0;101990;mq;mq;mq;0.000000;0.000000
07240;20230403180000;102310;3.800000;282.350000;65;27710;0;100940;mq;mq;mq;0.000000;0.000000
07255;20230403180000;102270;2.800000;282.050000;60;20000;0;100240;mq;mq;mq;0.000000;-0.100000
07280;20230403180000;102190;7.300000;281.050000;58;58300;0;99510;mq;mq;mq;0.000000;0.200000
07299;20230403180000;102370;3.700000;279.850000;50;60000;0;99030;mq;mq;mq;0.000000;1.200000
07314;20230403180000;102190;8.000000;283.150000;70;18000;2;101910;mq;mq;mq;mq;0.000000
07335;20230403180000;102270;2.400000;281.050000;70;56610;0;100800;mq;mq;mq;0.000000;0.000000
07434;20230403180000;102140;5.600000;279.250000;83;22120;0;97270;mq;mq;mq;0.000000;0.600000
07460;20230403180000;102160;5.500000;278.450000;89;18390;0;98120;mq;mq;mq;0.000000;3.200000
07471;20230403180000;mq;4.100000;277.650000;78;20000;0;92040;92500;mq;mq;0.000000;0.200000
07481;20230403180000;101810;7.100000;281.750000;60;50000;1;98910;mq;mq;mq;0.000000;0.600000
07510;20230403180000;101990;7.300000;284.850000;65;25830;0;101410;mq;mq;mq;0.000000;0.000000
07535;20230403180000;101830;3.300000;283.950000;65;20000;0;98700;mq;mq;mq;0.000000;0.000000
07558;20230403180000;101570;8.700000;280.650000;59;20000;0;93220;mq;mq;mq;0.000000;-0.100000
07577;20230403180000;101450;7.700000;284.250000;59;20000;0;100560;mq;mq;mq;0.000000;0.000000
07591;20230403180000;mq;0.700000;281.750000;60;mq;mq;90980;mq;274.550000;288.350000;0.000000;0.000000
07607;20230403180000;101870;2.800000;286.850000;58;60000;0;101160;mq;mq;mq;0.000000;0.000000
07621;20230403180000;101830;3.300000;284.150000;64;59890;0;97500;mq;mq;mq;0.000000;7.200000
07627;20230403180000;101840;2.100000;283.250000;70;20000;0;96910;mq;mq;mq;0.000000;0.400000
07630;20230403180000;101790;4.900000;284.950000;62;38340;0;99990;mq;mq;mq;0.000000;1.400000
07643;20230403180000;101260;8.600000;288.150000;34;39940;0;101160;mq;mq;mq;0.000000;0.000000
07650;20230403180000;100980;9.300000;286.150000;59;37850;0;100600;mq;mq;mq;0.000000;0.000000
07661;20230403180000;mq;7.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq
07690;20230403180000;100870;5.300000;289.950000;39;50000;15;100560;mq;mq;mq;0.000000;0.000000
07747;20230403180000;101490;10.300000;287.250000;49;49820;0;100960;mq;mq;mq;0.000000;0.000000
07761;20230403180000;100780;4.200000;288.150000;64;59270;0;100670;mq;mq;mq;0.000000;0.400000
07790;20230403180000;100900;2.600000;286.550000;54;60000;0;100760;mq;mq;mq;0.000000;mq
61968;20230403180000;101060;3.200000;300.650000;85;mq;mq;101010;mq;299.550000;304.750000;mq;6.300000
61972;20230403180000;101180;mq;298.050000;78;mq;mq;101110;mq;297.950000;302.350000;mq;0.000000
61976;20230403180000;101300;8.800000;299.550000;85;mq;mq;101210;mq;299.350000;304.650000;mq;0.200000
61980;20230403180000;101390;2.300000;297.150000;85;60000;0;101240;mq;mq;mq;mq;1.800000
61996;20230403180000;102780;2.600000;284.650000;72;mq;mq;102420;mq;284.650000;291.950000;mq;6.400000
61997;20230403180000;101540;10.100000;283.950000;95;mq;mq;99780;mq;277.350000;285.850000;mq;2.200000
67005;20230403180000;101110;1.200000;299.750000;87;20000;0;101030;mq;mq;mq;mq;8.100000
71805;20230403180000;101290;13.400000;272.050000;70;16690;0;101200;mq;mq;mq;mq;-0.100000
78890;20230403180000;101520;8.600000;300.950000;62;mq;mq;101200;mq;297.950000;302.550000;mq;0.600000
78894;20230403180000;101610;9.500000;301.850000;56;mq;mq;101100;mq;297.350000;302.550000;mq;0.000000
78897;20230403180000;101500;7.600000;300.850000;57;45740;mq;101410;mq;mq;mq;mq;0.800000
78922;20230403180000;101500;7.100000;300.550000;69;mq;mq;101060;mq;296.950000;301.350000;mq;0.600000
78925;20230403180000;101450;8.000000;302.650000;58;57120;0;101360;mq;mq;mq;mq;1.000000
81401;20230403180000;101090;2.400000;304.350000;61;mq;mq;101030;mq;293.950000;305.550000;mq;0.200000
81405;20230403180000;101130;6.400000;302.850000;64;28100;0;101040;mq;mq;mq;mq;5.500000
81408;20230403180000;101020;2.800000;304.750000;57;mq;mq;100940;mq;293.950000;304.850000;mq;0.000000
89642;20230403180000;98980;10.300000;270.150000;65;mq;mq;98440;mq;mq;mq;mq;mq
07005;20230403210000;102750;3.200000;277.750000;69;20000;0;101850;mq;mq;mq;0.000000;0.000000
07015;20230403210000;102840;4.700000;278.750000;56;58660;0;102250;mq;mq;mq;0.000000;0.000000
07020;20230403210000;102640;8.400000;281.550000;81;mq;mq;102530;mq;mq;mq;mq;0.000000
07027;20230403210000;102610;3.300000;280.350000;80;19980;0;101780;mq;mq;mq;0.000000;0.000000
07037;20230403210000;102670;4.000000;277.150000;72;33730;0;100710;mq;mq;mq;0.000000;0.000000
07072;20230403210000;102670;1.500000;275.050000;83;20000;0;101470;mq;mq;mq;0.000000;0.000000
07110;20230403210000;102490;3.800000;278.750000;79;13570;0;101270;mq;mq;mq;0.000000;0.000000
07117;20230403210000;102540;4.000000;280.550000;85;mq;mq;101820;mq;mq;mq;mq;0.000000
07130;20230403210000;102460;3.400000;280.650000;71;20780;0;102000;mq;mq;mq;0.000000;0.000000
07139;20230403210000;102540;1.300000;278.650000;75;20000;0;100740;mq;mq;mq;0.000000;0.000000
07149;20230403210000;102520;5.100000;280.950000;60;30000;2;101410;mq;mq;mq;0.000000;0.000000
07168;20230403210000;102540;2.900000;277.850000;67;20000;0;101070;mq;mq;mq;0.000000;0.000000
07181;20230403210000;102610;4.500000;275.350000;63;56290;0;98280;mq;mq;mq;mq;0.200000
07190;20230403210000;102610;6.300000;277.150000;56;59910;0;100730;mq;mq;mq;0.000000;mq
07207;20230403210000;102420;4.400000;281.250000;73;25000;2;101890;mq;mq;mq;mq;0.000000
07222;20230403210000;102350;2.700000;281.350000;71;26120;0;102030;mq;mq;mq;0.000000;0.000000
07240;20230403210000;102370;2.200000;277.650000;85;46000;0;100980;mq;mq;mq;0.000000;0.000000
07255;20230403210000;102300;2.400000;278.850000;71;20000;0;100250;mq;mq;mq;0.000000;0.000000
07280;20230403210000;102290;5.600000;277.350000;64;54540;0;99570;mq;mq;mq;0.000000;mq
07299;20230403210000;102420;2.900000;277.050000;62;60000;0;99050;mq;mq;mq;0.000000;1.200000
07314;20230403210000;102260;5.100000;281.450000;72;mq;mq;101980;mq;mq;mq;mq;0.000000
07335;20230403210000;102300;1.900000;277.650000;84;26810;0;100810;mq;mq;mq;0.000000;0.000000
